timestamp,open,high,low,close,volume
2025-05-01 03:45:00,1812.38,1812.38,1805.37,1807.99,2398.0243
2025-05-01 04:00:00,1807.99,1810.38,1805.42,1807.96,2158.119
2025-05-01 04:15:00,1807.97,1809.13,1804.0,1806.6,1796.3605
2025-05-01 04:30:00,1806.61,1809.7,1805.55,1809.67,1751.0254
2025-05-01 04:45:00,1809.67,1809.9,1807.03,1809.0,1377.7464
2025-05-01 05:00:00,1809.0,1809.89,1805.61,1809.68,2041.7598
2025-05-01 05:15:00,1809.68,1810.67,1806.39,1808.55,2167.3548
2025-05-01 05:30:00,1808.55,1814.9,1807.0,1813.61,2917.1024
2025-05-01 05:45:00,1813.62,1816.9,1810.48,1813.65,3997.2299
2025-05-01 06:00:00,1813.64,1815.19,1809.51,1810.17,2099.2515
2025-05-01 06:15:00,1810.17,1811.52,1808.18,1809.29,1995.4803
2025-05-01 06:30:00,1809.29,1810.89,1805.39,1806.0,1432.3449
2025-05-01 06:45:00,1805.99,1808.26,1805.14,1806.54,1638.8485
2025-05-01 07:00:00,1806.54,1807.38,1802.14,1807.31,2323.8318
2025-05-01 07:15:00,1807.3,1810.25,1804.89,1808.77,1749.7909
2025-05-01 07:30:00,1808.77,1813.04,1808.4,1811.85,2706.1873
2025-05-01 07:45:00,1811.85,1814.77,1810.37,1810.6,2623.3268
2025-05-01 08:00:00,1810.59,1815.0,1808.8,1813.94,3444.584
2025-05-01 08:15:00,1813.94,1816.43,1811.89,1813.25,3189.1974
2025-05-01 08:30:00,1813.25,1820.09,1813.01,1813.96,6254.6476
2025-05-01 08:45:00,1813.97,1819.66,1813.96,1817.83,2864.676
2025-05-01 09:00:00,1817.83,1818.4,1814.93,1815.8,1950.8704
2025-05-01 09:15:00,1815.8,1820.0,1815.22,1818.96,3183.6718
2025-05-01 09:30:00,1818.95,1824.52,1818.0,1820.09,7218.9978
2025-05-01 09:45:00,1820.1,1824.19,1817.4,1817.53,5756.387
2025-05-01 10:00:00,1817.53,1821.94,1817.52,1820.79,2946.8906
2025-05-01 10:15:00,1820.79,1844.14,1820.78,1841.69,29535.6738
2025-05-01 10:30:00,1841.7,1851.0,1834.11,1839.25,19227.1802
2025-05-01 10:45:00,1839.25,1849.85,1833.81,1847.61,8971.8191
2025-05-01 11:00:00,1847.6,1859.23,1844.73,1848.9,24191.7839
2025-05-01 11:15:00,1848.89,1849.2,1838.2,1840.77,8277.8236
2025-05-01 11:30:00,1840.77,1845.2,1840.77,1843.93,5089.1139
2025-05-01 11:45:00,1843.94,1848.44,1843.82,1845.58,4447.959
2025-05-01 12:00:00,1845.58,1855.07,1841.92,1852.95,10328.1325
2025-05-01 12:15:00,1852.96,1853.66,1844.28,1845.99,5467.8587
2025-05-01 12:30:00,1845.99,1852.8,1843.2,1852.0,8995.4547
2025-05-01 12:45:00,1852.0,1852.58,1848.41,1849.29,2808.6178
2025-05-01 13:00:00,1849.28,1849.77,1845.07,1849.46,4014.456
2025-05-01 13:15:00,1849.47,1851.49,1844.93,1851.48,6710.5035
2025-05-01 13:30:00,1851.48,1851.69,1825.2,1834.09,33016.5363
2025-05-01 13:45:00,1834.1,1837.75,1825.44,1826.83,11159.7206
2025-05-01 14:00:00,1826.84,1839.31,1826.84,1838.0,21494.217
2025-05-01 14:15:00,1838.01,1841.85,1836.2,1840.14,6762.5846
2025-05-01 14:30:00,1840.14,1844.0,1834.53,1838.1,5179.6196
2025-05-01 14:45:00,1838.11,1850.0,1837.71,1848.59,5492.1902
2025-05-01 15:00:00,1848.59,1873.17,1844.65,1870.89,36835.3273
2025-05-01 15:15:00,1870.88,1873.14,1860.4,1863.56,29323.727
2025-05-01 15:30:00,1863.57,1870.63,1858.8,1859.86,10452.0255
2025-05-01 15:45:00,1859.86,1861.16,1850.02,1852.99,8768.8049
2025-05-01 16:00:00,1853.0,1861.94,1852.22,1858.65,7089.4108
2025-05-01 16:15:00,1858.64,1863.61,1853.2,1862.0,4689.9149
2025-05-01 16:30:00,1861.99,1870.25,1860.9,1868.91,5677.5779
2025-05-01 16:45:00,1868.9,1868.9,1858.58,1859.7,4564.7269
2025-05-01 17:00:00,1859.7,1862.6,1859.17,1859.44,3988.0474
2025-05-01 17:15:00,1859.44,1864.88,1855.94,1856.89,4620.489
2025-05-01 17:30:00,1856.89,1858.84,1846.41,1848.64,5749.9193
2025-05-01 17:45:00,1848.65,1856.32,1847.3,1856.11,3913.6971
2025-05-01 18:00:00,1856.11,1856.35,1850.95,1851.01,2741.3453
2025-05-01 18:15:00,1851.0,1853.64,1847.75,1850.31,2701.4809
2025-05-01 18:30:00,1850.3,1854.44,1848.8,1853.39,6135.4703
2025-05-01 18:45:00,1853.4,1858.4,1853.37,1856.0,4257.1447
2025-05-01 19:00:00,1855.99,1856.09,1847.07,1848.37,3141.7438
2025-05-01 19:15:00,1848.37,1851.4,1847.12,1849.98,3606.9707
2025-05-01 19:30:00,1849.98,1850.61,1847.5,1848.83,2487.9794
2025-05-01 19:45:00,1848.82,1853.41,1838.49,1842.82,5937.5994
2025-05-01 20:00:00,1842.89,1847.28,1838.44,1847.22,4364.4704
2025-05-01 20:15:00,1847.22,1851.01,1845.57,1846.74,2707.6955
2025-05-01 20:30:00,1846.74,1848.76,1840.34,1841.28,3526.3451
2025-05-01 20:45:00,1841.27,1841.56,1836.94,1839.41,3498.854
2025-05-01 21:00:00,1839.4,1847.59,1839.4,1846.91,2113.6493
2025-05-01 21:15:00,1846.9,1847.3,1843.45,1844.9,1006.407
2025-05-01 21:30:00,1844.9,1849.31,1840.89,1848.19,1646.5325
2025-05-01 21:45:00,1848.19,1849.06,1843.12,1843.79,2072.8706
2025-05-01 22:00:00,1843.8,1845.74,1841.55,1845.73,1648.113
2025-05-01 22:15:00,1845.73,1846.05,1841.38,1842.65,1253.2934
2025-05-01 22:30:00,1842.65,1842.97,1838.68,1839.44,1525.5033
2025-05-01 22:45:00,1839.44,1840.18,1837.6,1838.71,1477.2594
2025-05-01 23:00:00,1838.71,1840.46,1833.5,1835.87,3022.1024
2025-05-01 23:15:00,1835.87,1840.94,1835.87,1838.69,1266.9195
2025-05-01 23:30:00,1838.69,1838.69,1834.14,1836.83,1270.4758
2025-05-01 23:45:00,1836.83,1839.9,1835.76,1838.11,1001.2377
2025-05-02 00:00:00,1838.1,1842.41,1835.77,1838.07,3411.9348
2025-05-02 00:15:00,1838.07,1847.4,1835.1,1847.09,3173.3586
2025-05-02 00:30:00,1847.1,1850.61,1840.76,1843.56,2710.9648
2025-05-02 00:45:00,1843.56,1848.3,1843.1,1847.75,1679.6687
2025-05-02 01:00:00,1847.75,1850.78,1845.3,1846.94,3178.9207
2025-05-02 01:15:00,1846.94,1851.3,1845.16,1845.4,2822.333
2025-05-02 01:30:00,1845.4,1845.59,1839.0,1841.42,3091.7555
2025-05-02 01:45:00,1841.43,1844.58,1839.69,1842.72,1889.0225
2025-05-02 02:00:00,1842.71,1843.4,1839.2,1843.2,2091.7464
2025-05-02 02:15:00,1843.2,1849.34,1842.1,1848.06,1725.0784
2025-05-02 02:30:00,1848.07,1849.6,1846.34,1847.09,2018.8584
2025-05-02 02:45:00,1847.1,1849.75,1846.11,1846.8,1501.6941
2025-05-02 03:00:00,1846.81,1850.4,1846.74,1848.82,1998.1388
2025-05-02 03:15:00,1848.82,1849.01,1843.8,1845.62,1943.6251
2025-05-02 03:30:00,1845.63,1850.09,1845.62,1848.76,1677.6487
2025-05-02 03:45:00,1848.77,1850.77,1847.14,1847.74,1523.8061
2025-05-02 04:00:00,1847.74,1851.79,1846.1,1846.58,4037.2695
2025-05-02 04:15:00,1846.59,1849.26,1845.46,1845.86,1939.3665
2025-05-02 04:30:00,1845.85,1845.86,1839.4,1841.1,3592.2885
2025-05-02 04:45:00,1841.1,1843.98,1839.68,1841.49,2014.5553
2025-05-02 05:00:00,1841.5,1844.2,1840.71,1842.27,1709.4026
2025-05-02 05:15:00,1842.28,1842.28,1835.41,1837.81,7637.7376
2025-05-02 05:30:00,1837.81,1839.36,1833.19,1836.42,4010.8536
2025-05-02 05:45:00,1836.42,1839.4,1828.96,1832.1,6792.6682
2025-05-02 06:00:00,1832.1,1834.9,1829.61,1832.99,4737.3767
2025-05-02 06:15:00,1833.0,1836.06,1828.48,1835.78,3737.8959
2025-05-02 06:30:00,1835.78,1837.4,1830.23,1830.23,6058.2841
2025-05-02 06:45:00,1830.23,1832.52,1829.3,1832.23,2390.1349
2025-05-02 07:00:00,1832.24,1832.24,1819.54,1821.7,12950.536
2025-05-02 07:15:00,1821.69,1825.99,1818.8,1823.0,5249.7822
2025-05-02 07:30:00,1823.0,1824.35,1816.37,1819.09,6181.7213
2025-05-02 07:45:00,1819.09,1821.17,1816.22,1816.32,4160.1808
2025-05-02 08:00:00,1816.33,1821.0,1813.0,1819.98,12833.0497
2025-05-02 08:15:00,1819.99,1823.3,1818.9,1821.89,3883.979
2025-05-02 08:30:00,1821.88,1826.59,1820.74,1823.71,2740.1714
2025-05-02 08:45:00,1823.71,1824.93,1821.73,1823.69,2919.1611
2025-05-02 09:00:00,1823.7,1827.3,1821.55,1826.66,3401.9272
2025-05-02 09:15:00,1826.67,1826.87,1822.18,1824.57,1834.5638
2025-05-02 09:30:00,1824.58,1824.76,1822.0,1822.54,3212.1352
2025-05-02 09:45:00,1822.53,1826.0,1820.44,1820.68,2322.3499
2025-05-02 10:00:00,1820.68,1824.87,1820.68,1823.7,1921.0026
2025-05-02 10:15:00,1823.7,1825.24,1821.21,1824.61,2206.0542
2025-05-02 10:30:00,1824.6,1832.01,1824.6,1830.51,10229.7889
2025-05-02 10:45:00,1830.5,1835.18,1828.23,1829.28,5110.6559
2025-05-02 11:00:00,1829.29,1834.15,1829.28,1833.96,3077.0893
2025-05-02 11:15:00,1833.97,1835.53,1831.56,1832.53,4207.3478
2025-05-02 11:30:00,1832.53,1833.3,1830.44,1832.39,2693.0282
2025-05-02 11:45:00,1832.39,1834.29,1830.61,1833.39,1613.5993
2025-05-02 12:00:00,1833.39,1836.48,1830.48,1830.99,3307.7927
2025-05-02 12:15:00,1831.0,1833.64,1828.9,1833.33,4735.8352
2025-05-02 12:30:00,1833.34,1844.73,1823.34,1833.79,20947.0587
2025-05-02 12:45:00,1833.8,1841.26,1833.19,1841.23,6047.8709
2025-05-02 13:00:00,1841.22,1842.53,1833.1,1833.4,5143.4206
2025-05-02 13:15:00,1833.39,1836.8,1833.01,1835.35,3096.5097
2025-05-02 13:30:00,1835.36,1840.0,1829.25,1834.78,6776.2944
2025-05-02 13:45:00,1834.79,1837.1,1831.62,1833.82,7039.514
2025-05-02 14:00:00,1833.82,1842.6,1833.82,1837.91,6561.7352
2025-05-02 14:15:00,1837.9,1845.83,1836.2,1844.58,7875.5326
2025-05-02 14:30:00,1844.59,1851.42,1841.55,1842.69,9564.4329
2025-05-02 14:45:00,1842.69,1851.87,1841.8,1848.9,12067.191
2025-05-02 15:00:00,1848.91,1854.5,1844.1,1844.55,5883.6622
2025-05-02 15:15:00,1844.56,1847.4,1832.27,1836.1,9948.2055
2025-05-02 15:30:00,1836.1,1841.64,1834.13,1841.11,3246.8274
2025-05-02 15:45:00,1841.12,1842.49,1837.18,1841.12,3478.9647
2025-05-02 16:00:00,1841.11,1871.0,1841.11,1861.84,29662.0601
2025-05-02 16:15:00,1861.85,1868.0,1857.17,1858.07,7376.3728
2025-05-02 16:30:00,1858.06,1860.31,1853.8,1856.83,6504.9666
2025-05-02 16:45:00,1856.82,1856.82,1850.63,1852.51,3504.5854
2025-05-02 17:00:00,1852.51,1852.6,1841.7,1845.0,5949.3
2025-05-02 17:15:00,1845.0,1852.16,1844.36,1850.2,5609.137
2025-05-02 17:30:00,1850.21,1851.79,1846.11,1847.99,1925.3143
2025-05-02 17:45:00,1847.99,1853.5,1847.32,1852.35,1764.9781
2025-05-02 18:00:00,1852.36,1855.63,1851.55,1853.99,1939.3088
2025-05-02 18:15:00,1854.0,1855.29,1850.27,1850.7,2911.3952
2025-05-02 18:30:00,1850.7,1854.08,1850.17,1851.72,2141.3491
2025-05-02 18:45:00,1851.73,1852.62,1845.1,1849.02,2404.0606
2025-05-02 19:00:00,1849.01,1850.85,1845.64,1846.44,3309.1428
2025-05-02 19:15:00,1846.44,1849.6,1844.43,1848.9,2646.5998
2025-05-02 19:30:00,1848.9,1848.9,1837.61,1839.94,3971.0348
2025-05-02 19:45:00,1839.93,1841.29,1831.7,1839.68,4780.8341
2025-05-02 20:00:00,1839.68,1843.57,1835.65,1843.56,3000.2831
2025-05-02 20:15:00,1843.57,1845.06,1840.92,1844.38,1315.3879
2025-05-02 20:30:00,1844.39,1848.5,1844.0,1845.9,2348.3088
2025-05-02 20:45:00,1845.89,1847.8,1845.3,1846.81,1503.1334
2025-05-02 21:00:00,1846.81,1846.81,1843.08,1843.27,1058.6304
2025-05-02 21:15:00,1843.26,1844.58,1840.08,1843.57,2379.5985
2025-05-02 21:30:00,1843.56,1845.95,1840.0,1840.25,1233.5514
2025-05-02 21:45:00,1840.26,1840.95,1833.1,1837.54,3725.5301
2025-05-02 22:00:00,1837.54,1839.97,1834.65,1835.77,1977.0688
2025-05-02 22:15:00,1835.76,1838.27,1832.49,1836.41,3040.2201
2025-05-02 22:30:00,1836.41,1838.0,1834.2,1834.82,1777.934
2025-05-02 22:45:00,1834.83,1836.92,1834.41,1835.2,942.2547
2025-05-02 23:00:00,1835.2,1840.12,1834.48,1839.48,1885.4728
2025-05-02 23:15:00,1839.47,1841.7,1838.21,1838.81,2439.4229
2025-05-02 23:30:00,1838.8,1841.71,1838.54,1840.68,1148.6188
2025-05-02 23:45:00,1840.68,1842.72,1839.35,1842.2,926.6603
2025-05-03 00:00:00,1842.2,1842.5,1840.0,1841.11,1266.4707
2025-05-03 00:15:00,1841.12,1843.05,1838.21,1839.09,1143.7658
2025-05-03 00:30:00,1839.08,1842.51,1838.45,1838.94,1517.0479
2025-05-03 00:45:00,1838.95,1839.8,1836.2,1838.7,1433.0605
2025-05-03 01:00:00,1838.69,1840.5,1834.32,1834.93,2306.1182
2025-05-03 01:15:00,1834.94,1836.67,1833.1,1833.51,2518.9001
2025-05-03 01:30:00,1833.52,1833.7,1826.58,1828.46,4393.4813
2025-05-03 01:45:00,1828.46,1829.07,1827.0,1829.0,1397.0584
2025-05-03 02:00:00,1829.0,1832.94,1828.73,1832.88,1154.133
2025-05-03 02:15:00,1832.89,1835.0,1831.8,1834.65,1077.3862
2025-05-03 02:30:00,1834.66,1835.74,1831.69,1832.3,4709.0557
2025-05-03 02:45:00,1832.3,1834.89,1831.13,1833.89,906.1847
2025-05-03 03:00:00,1833.9,1836.0,1833.1,1833.1,1022.8245
2025-05-03 03:15:00,1833.1,1834.66,1831.2,1834.28,1011.9146
2025-05-03 03:30:00,1834.27,1836.6,1833.12,1836.25,1373.9106
2025-05-03 03:45:00,1836.25,1837.99,1834.52,1834.8,1374.4336
2025-05-03 04:00:00,1834.8,1836.6,1833.8,1836.5,1875.4461
2025-05-03 04:15:00,1836.5,1837.88,1834.0,1837.03,1154.2153
2025-05-03 04:30:00,1837.03,1838.69,1836.53,1837.88,681.8819
2025-05-03 04:45:00,1837.89,1839.3,1836.72,1838.0,1289.1347
2025-05-03 05:00:00,1838.0,1838.5,1835.1,1835.43,797.0226
2025-05-03 05:15:00,1835.43,1838.03,1835.43,1836.29,1018.1647
2025-05-03 05:30:00,1836.28,1836.39,1833.88,1836.38,867.2904
2025-05-03 05:45:00,1836.38,1836.39,1833.0,1833.19,872.4028
2025-05-03 06:00:00,1833.18,1833.42,1828.55,1829.61,2396.533
2025-05-03 06:15:00,1829.61,1829.61,1824.6,1825.74,4768.9252
2025-05-03 06:30:00,1825.74,1829.62,1824.69,1829.61,2293.5527
2025-05-03 06:45:00,1829.62,1831.0,1825.49,1827.28,1583.9606
2025-05-03 07:00:00,1827.28,1829.89,1826.12,1828.61,1729.2383
2025-05-03 07:15:00,1828.61,1829.2,1825.0,1825.88,1829.665
2025-05-03 07:30:00,1825.88,1828.49,1825.88,1827.21,1288.4153
2025-05-03 07:45:00,1827.21,1828.82,1825.99,1826.41,1754.3679
2025-05-03 08:00:00,1826.41,1826.41,1822.32,1823.8,2971.9801
2025-05-03 08:15:00,1823.8,1827.2,1823.69,1827.17,2069.21
2025-05-03 08:30:00,1827.18,1830.0,1827.0,1827.41,2246.7904
2025-05-03 08:45:00,1827.4,1828.2,1824.58,1825.3,1836.9213
2025-05-03 09:00:00,1825.31,1825.6,1822.2,1824.19,1995.9177
2025-05-03 09:15:00,1824.19,1828.41,1823.62,1826.45,2675.9768
2025-05-03 09:30:00,1826.44,1827.3,1825.17,1825.21,1598.1534
2025-05-03 09:45:00,1825.21,1827.66,1819.26,1827.4,4611.1914
2025-05-03 10:00:00,1827.4,1828.19,1822.6,1827.3,2293.5098
2025-05-03 10:15:00,1827.3,1830.51,1826.0,1826.49,2849.8236
2025-05-03 10:30:00,1826.48,1828.09,1823.1,1824.2,2247.2943
2025-05-03 10:45:00,1824.2,1826.47,1817.63,1819.45,3325.8393
2025-05-03 11:00:00,1819.44,1822.03,1818.74,1821.93,3464.2602
2025-05-03 11:15:00,1821.93,1825.0,1820.63,1823.91,1444.9357
2025-05-03 11:30:00,1823.9,1826.37,1822.0,1823.11,1778.1076
2025-05-03 11:45:00,1823.11,1825.6,1822.46,1824.1,1470.4494
2025-05-03 12:00:00,1824.1,1825.94,1823.74,1824.7,1895.8762
2025-05-03 12:15:00,1824.69,1832.0,1824.69,1830.2,3098.3088
2025-05-03 12:30:00,1830.21,1832.78,1828.64,1831.18,2241.9988
2025-05-03 12:45:00,1831.18,1832.0,1829.59,1829.59,1756.6415
2025-05-03 13:00:00,1829.59,1832.55,1829.08,1831.68,1914.4761
2025-05-03 13:15:00,1831.69,1835.73,1831.69,1835.71,3126.6902
2025-05-03 13:30:00,1835.7,1836.9,1833.3,1835.41,2582.249
2025-05-03 13:45:00,1835.41,1836.89,1833.93,1835.2,1590.8689
2025-05-03 14:00:00,1835.19,1837.41,1832.68,1832.89,3291.4269
2025-05-03 14:15:00,1832.89,1835.57,1832.72,1832.73,1297.8142
2025-05-03 14:30:00,1832.72,1834.9,1831.59,1834.42,1706.2432
2025-05-03 14:45:00,1834.42,1836.18,1833.4,1835.2,2609.2351
2025-05-03 15:00:00,1835.2,1840.12,1835.2,1836.89,4764.1397
2025-05-03 15:15:00,1836.9,1838.55,1836.1,1836.11,1323.7357
2025-05-03 15:30:00,1836.1,1838.55,1835.65,1836.36,1195.3865
2025-05-03 15:45:00,1836.35,1836.36,1833.14,1834.53,1011.7473
2025-05-03 16:00:00,1834.53,1835.29,1830.23,1830.79,2827.0319
2025-05-03 16:15:00,1830.8,1832.74,1829.7,1832.22,1700.3632
2025-05-03 16:30:00,1832.22,1832.23,1825.0,1827.95,2500.0752
2025-05-03 16:45:00,1827.94,1828.5,1823.42,1827.11,2030.2666
2025-05-03 17:00:00,1827.11,1827.56,1810.0,1818.64,12217.4506
2025-05-03 17:15:00,1818.64,1820.8,1811.54,1820.7,4186.1895
2025-05-03 17:30:00,1820.7,1820.7,1814.42,1818.53,2676.8111
2025-05-03 17:45:00,1818.52,1825.2,1818.52,1824.0,3073.6614
2025-05-03 18:00:00,1824.0,1827.18,1822.61,1826.31,1805.1633
2025-05-03 18:15:00,1826.31,1830.95,1825.94,1828.42,3735.1906
2025-05-03 18:30:00,1828.41,1828.5,1825.63,1825.81,1235.0944
2025-05-03 18:45:00,1825.81,1826.69,1824.31,1825.93,1572.1218
2025-05-03 19:00:00,1825.92,1829.8,1824.61,1828.8,1397.5217
2025-05-03 19:15:00,1828.79,1834.12,1828.7,1834.11,1211.3477
2025-05-03 19:30:00,1834.11,1837.5,1832.44,1835.69,3178.9777
2025-05-03 19:45:00,1835.69,1839.2,1835.68,1838.21,2303.1914
2025-05-03 20:00:00,1838.21,1839.4,1835.43,1835.43,1897.9628
2025-05-03 20:15:00,1835.44,1838.51,1834.65,1838.51,1152.8265
2025-05-03 20:30:00,1838.5,1838.95,1835.6,1836.75,1163.2093
2025-05-03 20:45:00,1836.75,1839.67,1835.63,1838.68,1249.1575
2025-05-03 21:00:00,1838.68,1839.39,1836.23,1838.99,1389.8529
2025-05-03 21:15:00,1838.99,1846.59,1838.99,1846.01,4855.6104
2025-05-03 21:30:00,1846.01,1848.6,1841.58,1842.94,2569.845
2025-05-03 21:45:00,1842.95,1845.4,1838.45,1841.1,3012.3959
2025-05-03 22:00:00,1841.1,1842.3,1836.53,1836.92,3122.3457
2025-05-03 22:15:00,1836.92,1839.55,1835.78,1839.54,2293.3854
2025-05-03 22:30:00,1839.55,1845.54,1839.55,1845.33,1498.6857
2025-05-03 22:45:00,1845.33,1845.34,1841.9,1842.84,1056.3594
2025-05-03 23:00:00,1842.84,1843.37,1840.0,1840.61,1090.8013
2025-05-03 23:15:00,1840.6,1841.7,1829.06,1831.23,5437.781
2025-05-03 23:30:00,1831.24,1835.6,1828.4,1834.15,4054.0414
2025-05-03 23:45:00,1834.16,1835.93,1832.66,1833.52,1163.7182
2025-05-04 00:00:00,1833.52,1839.94,1830.0,1839.69,1924.0495
2025-05-04 00:15:00,1839.69,1842.0,1836.37,1836.71,3678.5865
2025-05-04 00:30:00,1836.72,1837.71,1832.45,1832.71,1841.8951
2025-05-04 00:45:00,1832.71,1839.69,1830.62,1836.6,2593.3413
2025-05-04 01:00:00,1836.59,1839.69,1834.65,1839.13,1632.7014
2025-05-04 01:15:00,1839.13,1841.08,1836.2,1839.6,1752.2749
2025-05-04 01:30:00,1839.61,1840.43,1833.0,1833.64,2397.5227
2025-05-04 01:45:00,1833.65,1839.4,1829.31,1837.54,3819.6714
2025-05-04 02:00:00,1837.53,1849.6,1837.53,1844.96,4965.5942
2025-05-04 02:15:00,1844.95,1845.5,1840.7,1841.86,1594.7285
2025-05-04 02:30:00,1841.86,1842.21,1830.22,1832.76,3201.925
2025-05-04 02:45:00,1832.75,1835.14,1831.26,1834.15,1399.1093
2025-05-04 03:00:00,1834.15,1834.15,1826.44,1829.68,2393.0349
2025-05-04 03:15:00,1829.68,1834.61,1828.49,1834.45,2282.6341
2025-05-04 03:30:00,1834.45,1836.45,1832.63,1835.0,1026.1175
2025-05-04 03:45:00,1835.0,1835.97,1831.71,1831.89,906.2031
2025-05-04 04:00:00,1831.89,1836.3,1831.33,1835.28,1100.38
2025-05-04 04:15:00,1835.27,1837.29,1834.01,1835.09,1709.2868
2025-05-04 04:30:00,1835.09,1835.17,1829.66,1831.51,1064.9166
2025-05-04 04:45:00,1831.5,1832.82,1829.67,1830.63,838.073
2025-05-04 05:00:00,1830.63,1839.0,1830.2,1838.12,1817.9557
2025-05-04 05:15:00,1838.12,1847.0,1836.0,1842.31,6785.7451
2025-05-04 05:30:00,1842.32,1846.0,1841.9,1843.95,2426.3626
2025-05-04 05:45:00,1843.94,1849.95,1843.93,1845.74,4503.9903
2025-05-04 06:00:00,1845.73,1849.2,1841.69,1843.72,4087.5619
2025-05-04 06:15:00,1843.72,1845.58,1840.29,1841.6,2897.2378
2025-05-04 06:30:00,1841.59,1843.29,1839.5,1843.29,1967.9774
2025-05-04 06:45:00,1843.29,1848.54,1842.71,1845.49,2062.3923
2025-05-04 07:00:00,1845.5,1846.55,1843.06,1846.02,1817.9973
2025-05-04 07:15:00,1846.02,1846.59,1841.1,1842.19,1713.615
2025-05-04 07:30:00,1842.19,1842.39,1836.31,1838.68,2295.0226
2025-05-04 07:45:00,1838.69,1840.99,1836.53,1840.98,2204.776
2025-05-04 08:00:00,1840.98,1841.34,1838.4,1839.0,1259.6199
2025-05-04 08:15:00,1839.01,1839.33,1831.0,1835.15,3653.9098
2025-05-04 08:30:00,1835.15,1836.26,1830.7,1831.69,3080.1052
